subj,exp_num,env_num,item_num,trial_num,dot_color
A27GZN1JOOIAUW,1,24,1,1,2
A27GZN1JOOIAUW,1,24,2,1,2
A27GZN1JOOIAUW,1,24,3,1,2
A27GZN1JOOIAUW,1,24,4,1,2
A27GZN1JOOIAUW,1,24,5,1,2
A27GZN1JOOIAUW,1,24,6,1,2
A27GZN1JOOIAUW,1,24,7,1,3
A27GZN1JOOIAUW,1,24,8,1,3
A27GZN1JOOIAUW,1,24,9,1,3
A27GZN1JOOIAUW,1,24,10,1,3
A27GZN1JOOIAUW,1,24,11,1,1
A27GZN1JOOIAUW,1,24,12,1,1
A27GZN1JOOIAUW,1,24,13,1,1
A27GZN1JOOIAUW,1,24,14,1,1
A27GZN1JOOIAUW,1,24,15,1,1
A27GZN1JOOIAUW,1,20,1,2,2
A27GZN1JOOIAUW,1,20,2,2,2
A27GZN1JOOIAUW,1,20,3,2,2
A27GZN1JOOIAUW,1,20,4,2,2
A27GZN1JOOIAUW,1,20,5,2,2
A27GZN1JOOIAUW,1,20,6,2,2
A27GZN1JOOIAUW,1,20,7,2,2
A27GZN1JOOIAUW,1,20,8,2,1
A27GZN1JOOIAUW,1,20,9,2,1
A27GZN1JOOIAUW,1,20,10,2,1
A27GZN1JOOIAUW,1,20,11,2,1
A27GZN1JOOIAUW,1,20,12,2,1
A27GZN1JOOIAUW,1,20,13,2,1
A27GZN1JOOIAUW,1,20,14,2,1
A27GZN1JOOIAUW,1,20,15,2,1
A1NEC7KD6B45HH,1,21,1,3,2
A1NEC7KD6B45HH,1,21,2,3,2
A1NEC7KD6B45HH,1,21,3,3,2
A1NEC7KD6B45HH,1,21,4,3,1
A1NEC7KD6B45HH,1,21,5,3,2
A1NEC7KD6B45HH,1,21,6,3,1
A1NEC7KD6B45HH,1,21,7,3,1
A1NEC7KD6B45HH,1,21,8,3,1
A1NEC7KD6B45HH,1,21,9,3,2
A1NEC7KD6B45HH,1,21,10,3,2
A1NEC7KD6B45HH,1,21,11,3,2
A1NEC7KD6B45HH,1,21,12,3,1
A1NEC7KD6B45HH,1,21,13,3,1
A1NEC7KD6B45HH,1,21,14,3,2
A1NEC7KD6B45HH,1,21,15,3,2
A27GZN1JOOIAUW,1,16,1,4,3
A27GZN1JOOIAUW,1,16,2,4,3
A27GZN1JOOIAUW,1,16,3,4,3
A27GZN1JOOIAUW,1,16,4,4,6
A27GZN1JOOIAUW,1,16,5,4,6
A27GZN1JOOIAUW,1,16,6,4,2
A27GZN1JOOIAUW,1,16,7,4,2
A27GZN1JOOIAUW,1,16,8,4,1
A27GZN1JOOIAUW,1,16,9,4,1
A27GZN1JOOIAUW,1,16,10,4,4
A27GZN1JOOIAUW,1,16,11,4,4
A27GZN1JOOIAUW,1,16,12,4,6
A27GZN1JOOIAUW,1,16,13,4,5
A27GZN1JOOIAUW,1,16,14,4,5
A27GZN1JOOIAUW,1,16,15,4,5
A1NEC7KD6B45HH,1,13,1,5,3
A1NEC7KD6B45HH,1,13,2,5,2
A1NEC7KD6B45HH,1,13,3,5,3
A1NEC7KD6B45HH,1,13,4,5,3
A1NEC7KD6B45HH,1,13,5,5,2
A1NEC7KD6B45HH,1,13,6,5,4
A1NEC7KD6B45HH,1,13,7,5,4
A1NEC7KD6B45HH,1,13,8,5,4
A1NEC7KD6B45HH,1,13,9,5,4
A1NEC7KD6B45HH,1,13,10,5,1
A1NEC7KD6B45HH,1,13,11,5,1
A1NEC7KD6B45HH,1,13,12,5,1
A1NEC7KD6B45HH,1,13,13,5,1
A1NEC7KD6B45HH,1,13,14,5,1
A1NEC7KD6B45HH,1,13,15,5,4
A27GZN1JOOIAUW,1,22,1,6,2
A27GZN1JOOIAUW,1,22,2,6,3
A27GZN1JOOIAUW,1,22,3,6,3
A27GZN1JOOIAUW,1,22,4,6,3
A27GZN1JOOIAUW,1,22,5,6,1
A27GZN1JOOIAUW,1,22,6,6,1
A27GZN1JOOIAUW,1,22,7,6,1
A27GZN1JOOIAUW,1,22,8,6,1
A27GZN1JOOIAUW,1,22,9,6,1
A27GZN1JOOIAUW,1,22,10,6,1
A27GZN1JOOIAUW,1,22,11,6,2
A27GZN1JOOIAUW,1,22,12,6,2
A27GZN1JOOIAUW,1,22,13,6,1
A27GZN1JOOIAUW,1,22,14,6,1
A27GZN1JOOIAUW,1,22,15,6,1
AA7BTDZQNHW5,1,22,1,7,4
AA7BTDZQNHW5,1,22,2,7,5
AA7BTDZQNHW5,1,22,3,7,3
AA7BTDZQNHW5,1,22,4,7,3
AA7BTDZQNHW5,1,22,5,7,3
AA7BTDZQNHW5,1,22,6,7,3
AA7BTDZQNHW5,1,22,7,7,2
AA7BTDZQNHW5,1,22,8,7,2
AA7BTDZQNHW5,1,22,9,7,2
AA7BTDZQNHW5,1,22,10,7,1
AA7BTDZQNHW5,1,22,11,7,4
AA7BTDZQNHW5,1,22,12,7,4
AA7BTDZQNHW5,1,22,13,7,1
AA7BTDZQNHW5,1,22,14,7,1
AA7BTDZQNHW5,1,22,15,7,3
A1NEC7KD6B45HH,1,19,1,8,3
A1NEC7KD6B45HH,1,19,2,8,3
A1NEC7KD6B45HH,1,19,3,8,3
A1NEC7KD6B45HH,1,19,4,8,3
A1NEC7KD6B45HH,1,19,5,8,3
A1NEC7KD6B45HH,1,19,6,8,3
A1NEC7KD6B45HH,1,19,7,8,1
A1NEC7KD6B45HH,1,19,8,8,1
A1NEC7KD6B45HH,1,19,9,8,1
A1NEC7KD6B45HH,1,19,10,8,1
A1NEC7KD6B45HH,1,19,11,8,1
A1NEC7KD6B45HH,1,19,12,8,1
A1NEC7KD6B45HH,1,19,13,8,1
A1NEC7KD6B45HH,1,19,14,8,1
A1NEC7KD6B45HH,1,19,15,8,2
A27GZN1JOOIAUW,1,9,1,9,2
A27GZN1JOOIAUW,1,9,2,9,2
A27GZN1JOOIAUW,1,9,3,9,3
A27GZN1JOOIAUW,1,9,4,9,3
A27GZN1JOOIAUW,1,9,5,9,3
A27GZN1JOOIAUW,1,9,6,9,1
A27GZN1JOOIAUW,1,9,7,9,1
A27GZN1JOOIAUW,1,9,8,9,1
A27GZN1JOOIAUW,1,9,9,9,1
A27GZN1JOOIAUW,1,9,10,9,1
A27GZN1JOOIAUW,1,9,11,9,1
A27GZN1JOOIAUW,1,9,12,9,1
A27GZN1JOOIAUW,1,9,13,9,1
A27GZN1JOOIAUW,1,9,14,9,1
A27GZN1JOOIAUW,1,9,15,9,1
A2OG4QIW2BK2EV,1,16,1,10,1
A2OG4QIW2BK2EV,1,16,2,10,1
A2OG4QIW2BK2EV,1,16,3,10,1
A2OG4QIW2BK2EV,1,16,4,10,1
A2OG4QIW2BK2EV,1,16,5,10,1
A2OG4QIW2BK2EV,1,16,6,10,1
A2OG4QIW2BK2EV,1,16,7,10,1
A2OG4QIW2BK2EV,1,16,8,10,1
A2OG4QIW2BK2EV,1,16,9,10,1
A2OG4QIW2BK2EV,1,16,10,10,1
A2OG4QIW2BK2EV,1,16,11,10,1
A2OG4QIW2BK2EV,1,16,12,10,1
A2OG4QIW2BK2EV,1,16,13,10,1
A2OG4QIW2BK2EV,1,16,14,10,1
A2OG4QIW2BK2EV,1,16,15,10,1
A2OG4QIW2BK2EV,1,10,1,11,1
A2OG4QIW2BK2EV,1,10,2,11,1
A2OG4QIW2BK2EV,1,10,3,11,1
A2OG4QIW2BK2EV,1,10,4,11,1
A2OG4QIW2BK2EV,1,10,5,11,1
A2OG4QIW2BK2EV,1,10,6,11,1
A2OG4QIW2BK2EV,1,10,7,11,1
A2OG4QIW2BK2EV,1,10,8,11,1
A2OG4QIW2BK2EV,1,10,9,11,1
A2OG4QIW2BK2EV,1,10,10,11,1
A2OG4QIW2BK2EV,1,10,11,11,1
A2OG4QIW2BK2EV,1,10,12,11,1
A2OG4QIW2BK2EV,1,10,13,11,1
A2OG4QIW2BK2EV,1,10,14,11,1
A2OG4QIW2BK2EV,1,10,15,11,1
A27GZN1JOOIAUW,1,21,1,12,2
A27GZN1JOOIAUW,1,21,2,12,2
A27GZN1JOOIAUW,1,21,3,12,3
A27GZN1JOOIAUW,1,21,4,12,4
A27GZN1JOOIAUW,1,21,5,12,1
A27GZN1JOOIAUW,1,21,6,12,1
A27GZN1JOOIAUW,1,21,7,12,4
A27GZN1JOOIAUW,1,21,8,12,4
A27GZN1JOOIAUW,1,21,9,12,4
A27GZN1JOOIAUW,1,21,10,12,4
A27GZN1JOOIAUW,1,21,11,12,4
A27GZN1JOOIAUW,1,21,12,12,4
A27GZN1JOOIAUW,1,21,13,12,4
A27GZN1JOOIAUW,1,21,14,12,1
A27GZN1JOOIAUW,1,21,15,12,4
A27GZN1JOOIAUW,1,13,1,13,1
A27GZN1JOOIAUW,1,13,2,13,1
A27GZN1JOOIAUW,1,13,3,13,1
A27GZN1JOOIAUW,1,13,4,13,1
A27GZN1JOOIAUW,1,13,5,13,1
A27GZN1JOOIAUW,1,13,6,13,2
A27GZN1JOOIAUW,1,13,7,13,2
A27GZN1JOOIAUW,1,13,8,13,2
A27GZN1JOOIAUW,1,13,9,13,2
A27GZN1JOOIAUW,1,13,10,13,2
A27GZN1JOOIAUW,1,13,11,13,2
A27GZN1JOOIAUW,1,13,12,13,2
A27GZN1JOOIAUW,1,13,13,13,2
A27GZN1JOOIAUW,1,13,14,13,2
A27GZN1JOOIAUW,1,13,15,13,2
A2OG4QIW2BK2EV,1,5,1,14,1
A2OG4QIW2BK2EV,1,5,2,14,1
A2OG4QIW2BK2EV,1,5,3,14,1
A2OG4QIW2BK2EV,1,5,4,14,1
A2OG4QIW2BK2EV,1,5,5,14,1
A2OG4QIW2BK2EV,1,5,6,14,1
A2OG4QIW2BK2EV,1,5,7,14,1
A2OG4QIW2BK2EV,1,5,8,14,1
A2OG4QIW2BK2EV,1,5,9,14,1
A2OG4QIW2BK2EV,1,5,10,14,1
A2OG4QIW2BK2EV,1,5,11,14,1
A2OG4QIW2BK2EV,1,5,12,14,1
A2OG4QIW2BK2EV,1,5,13,14,1
A2OG4QIW2BK2EV,1,5,14,14,1
A2OG4QIW2BK2EV,1,5,15,14,1
A27GZN1JOOIAUW,1,5,1,15,1
A27GZN1JOOIAUW,1,5,2,15,1
A27GZN1JOOIAUW,1,5,3,15,1
A27GZN1JOOIAUW,1,5,4,15,1
A27GZN1JOOIAUW,1,5,5,15,1
A27GZN1JOOIAUW,1,5,6,15,1
A27GZN1JOOIAUW,1,5,7,15,1
A27GZN1JOOIAUW,1,5,8,15,1
A27GZN1JOOIAUW,1,5,9,15,1
A27GZN1JOOIAUW,1,5,10,15,1
A27GZN1JOOIAUW,1,5,11,15,1
A27GZN1JOOIAUW,1,5,12,15,1
A27GZN1JOOIAUW,1,5,13,15,1
A27GZN1JOOIAUW,1,5,14,15,1
A27GZN1JOOIAUW,1,5,15,15,1
A2OG4QIW2BK2EV,1,8,1,16,1
A2OG4QIW2BK2EV,1,8,2,16,1
A2OG4QIW2BK2EV,1,8,3,16,1
A2OG4QIW2BK2EV,1,8,4,16,1
A2OG4QIW2BK2EV,1,8,5,16,1
A2OG4QIW2BK2EV,1,8,6,16,1
A2OG4QIW2BK2EV,1,8,7,16,1
A2OG4QIW2BK2EV,1,8,8,16,1
A2OG4QIW2BK2EV,1,8,9,16,1
A2OG4QIW2BK2EV,1,8,10,16,1
A2OG4QIW2BK2EV,1,8,11,16,1
A2OG4QIW2BK2EV,1,8,12,16,1
A2OG4QIW2BK2EV,1,8,13,16,1
A2OG4QIW2BK2EV,1,8,14,16,1
A2OG4QIW2BK2EV,1,8,15,16,1
A27GZN1JOOIAUW,1,23,1,17,2
A27GZN1JOOIAUW,1,23,2,17,5
A27GZN1JOOIAUW,1,23,3,17,1
A27GZN1JOOIAUW,1,23,4,17,3
A27GZN1JOOIAUW,1,23,5,17,5
A27GZN1JOOIAUW,1,23,6,17,1
A27GZN1JOOIAUW,1,23,7,17,5
A27GZN1JOOIAUW,1,23,8,17,3
A27GZN1JOOIAUW,1,23,9,17,1
A27GZN1JOOIAUW,1,23,10,17,5
A27GZN1JOOIAUW,1,23,11,17,5
A27GZN1JOOIAUW,1,23,12,17,5
A27GZN1JOOIAUW,1,23,13,17,1
A27GZN1JOOIAUW,1,23,14,17,4
A27GZN1JOOIAUW,1,23,15,17,3
A2OG4QIW2BK2EV,1,6,1,18,1
A2OG4QIW2BK2EV,1,6,2,18,1
A2OG4QIW2BK2EV,1,6,3,18,1
A2OG4QIW2BK2EV,1,6,4,18,1
A2OG4QIW2BK2EV,1,6,5,18,1
A2OG4QIW2BK2EV,1,6,6,18,1
A2OG4QIW2BK2EV,1,6,7,18,1
A2OG4QIW2BK2EV,1,6,8,18,1
A2OG4QIW2BK2EV,1,6,9,18,1
A2OG4QIW2BK2EV,1,6,10,18,1
A2OG4QIW2BK2EV,1,6,11,18,1
A2OG4QIW2BK2EV,1,6,12,18,1
A2OG4QIW2BK2EV,1,6,13,18,1
A2OG4QIW2BK2EV,1,6,14,18,1
A2OG4QIW2BK2EV,1,6,15,18,1
A27GZN1JOOIAUW,1,3,1,19,1
A27GZN1JOOIAUW,1,3,2,19,1
A27GZN1JOOIAUW,1,3,3,19,1
A27GZN1JOOIAUW,1,3,4,19,1
A27GZN1JOOIAUW,1,3,5,19,1
A27GZN1JOOIAUW,1,3,6,19,1
A27GZN1JOOIAUW,1,3,7,19,2
A27GZN1JOOIAUW,1,3,8,19,2
A27GZN1JOOIAUW,1,3,9,19,2
A27GZN1JOOIAUW,1,3,10,19,2
A27GZN1JOOIAUW,1,3,11,19,2
A27GZN1JOOIAUW,1,3,12,19,2
A27GZN1JOOIAUW,1,3,13,19,2
A27GZN1JOOIAUW,1,3,14,19,1
A27GZN1JOOIAUW,1,3,15,19,2
A27GZN1JOOIAUW,1,12,1,20,1
A27GZN1JOOIAUW,1,12,2,20,1
A27GZN1JOOIAUW,1,12,3,20,1
A27GZN1JOOIAUW,1,12,4,20,1
A27GZN1JOOIAUW,1,12,5,20,1
A27GZN1JOOIAUW,1,12,6,20,1
A27GZN1JOOIAUW,1,12,7,20,1
A27GZN1JOOIAUW,1,12,8,20,1
A27GZN1JOOIAUW,1,12,9,20,1
A27GZN1JOOIAUW,1,12,10,20,1
A27GZN1JOOIAUW,1,12,11,20,1
A27GZN1JOOIAUW,1,12,12,20,1
A27GZN1JOOIAUW,1,12,13,20,1
A27GZN1JOOIAUW,1,12,14,20,1
A27GZN1JOOIAUW,1,12,15,20,1
A2OG4QIW2BK2EV,1,17,1,21,1
A2OG4QIW2BK2EV,1,17,2,21,1
A2OG4QIW2BK2EV,1,17,3,21,1
A2OG4QIW2BK2EV,1,17,4,21,1
A2OG4QIW2BK2EV,1,17,5,21,1
A2OG4QIW2BK2EV,1,17,6,21,1
A2OG4QIW2BK2EV,1,17,7,21,1
A2OG4QIW2BK2EV,1,17,8,21,1
A2OG4QIW2BK2EV,1,17,9,21,1
A2OG4QIW2BK2EV,1,17,10,21,1
A2OG4QIW2BK2EV,1,17,11,21,1
A2OG4QIW2BK2EV,1,17,12,21,1
A2OG4QIW2BK2EV,1,17,13,21,1
A2OG4QIW2BK2EV,1,17,14,21,1
A2OG4QIW2BK2EV,1,17,15,21,1
A1J4AZL6MZ675U,1,16,1,22,10
A1J4AZL6MZ675U,1,16,2,22,4
A1J4AZL6MZ675U,1,16,3,22,4
A1J4AZL6MZ675U,1,16,4,22,11
A1J4AZL6MZ675U,1,16,5,22,3
A1J4AZL6MZ675U,1,16,6,22,6
A1J4AZL6MZ675U,1,16,7,22,1
A1J4AZL6MZ675U,1,16,8,22,7
A1J4AZL6MZ675U,1,16,9,22,6
A1J4AZL6MZ675U,1,16,10,22,8
A1J4AZL6MZ675U,1,16,11,22,8
A1J4AZL6MZ675U,1,16,12,22,5
A1J4AZL6MZ675U,1,16,13,22,7
A1J4AZL6MZ675U,1,16,14,22,2
A1J4AZL6MZ675U,1,16,15,22,9
A27GZN1JOOIAUW,1,1,1,23,2
A27GZN1JOOIAUW,1,1,2,23,2
A27GZN1JOOIAUW,1,1,3,23,1
A27GZN1JOOIAUW,1,1,4,23,1
A27GZN1JOOIAUW,1,1,5,23,1
A27GZN1JOOIAUW,1,1,6,23,1
A27GZN1JOOIAUW,1,1,7,23,1
A27GZN1JOOIAUW,1,1,8,23,1
A27GZN1JOOIAUW,1,1,9,23,1
A27GZN1JOOIAUW,1,1,10,23,1
A27GZN1JOOIAUW,1,1,11,23,1
A27GZN1JOOIAUW,1,1,12,23,1
A27GZN1JOOIAUW,1,1,13,23,1
A27GZN1JOOIAUW,1,1,14,23,1
A27GZN1JOOIAUW,1,1,15,23,1
A2OG4QIW2BK2EV,1,20,1,24,1
A2OG4QIW2BK2EV,1,20,2,24,1
A2OG4QIW2BK2EV,1,20,3,24,1
A2OG4QIW2BK2EV,1,20,4,24,1
A2OG4QIW2BK2EV,1,20,5,24,1
A2OG4QIW2BK2EV,1,20,6,24,1
A2OG4QIW2BK2EV,1,20,7,24,1
A2OG4QIW2BK2EV,1,20,8,24,1
A2OG4QIW2BK2EV,1,20,9,24,1
A2OG4QIW2BK2EV,1,20,10,24,1
A2OG4QIW2BK2EV,1,20,11,24,1
A2OG4QIW2BK2EV,1,20,12,24,1
A2OG4QIW2BK2EV,1,20,13,24,1
A2OG4QIW2BK2EV,1,20,14,24,1
A2OG4QIW2BK2EV,1,20,15,24,1
A3VOPY97R1SRJ4,1,13,1,25,4
A3VOPY97R1SRJ4,1,13,2,25,1
A3VOPY97R1SRJ4,1,13,3,25,2
A3VOPY97R1SRJ4,1,13,4,25,2
A3VOPY97R1SRJ4,1,13,5,25,1
A3VOPY97R1SRJ4,1,13,6,25,2
A3VOPY97R1SRJ4,1,13,7,25,6
A3VOPY97R1SRJ4,1,13,8,25,3
A3VOPY97R1SRJ4,1,13,9,25,5
A3VOPY97R1SRJ4,1,13,10,25,6
A3VOPY97R1SRJ4,1,13,11,25,6
A3VOPY97R1SRJ4,1,13,12,25,3
A3VOPY97R1SRJ4,1,13,13,25,5
A3VOPY97R1SRJ4,1,13,14,25,3
A3VOPY97R1SRJ4,1,13,15,25,5
A27GZN1JOOIAUW,1,18,1,26,2
A27GZN1JOOIAUW,1,18,2,26,2
A27GZN1JOOIAUW,1,18,3,26,2
A27GZN1JOOIAUW,1,18,4,26,2
A27GZN1JOOIAUW,1,18,5,26,2
A27GZN1JOOIAUW,1,18,6,26,2
A27GZN1JOOIAUW,1,18,7,26,2
A27GZN1JOOIAUW,1,18,8,26,1
A27GZN1JOOIAUW,1,18,9,26,1
A27GZN1JOOIAUW,1,18,10,26,1
A27GZN1JOOIAUW,1,18,11,26,1
A27GZN1JOOIAUW,1,18,12,26,2
A27GZN1JOOIAUW,1,18,13,26,2
A27GZN1JOOIAUW,1,18,14,26,2
A27GZN1JOOIAUW,1,18,15,26,2
A2OG4QIW2BK2EV,1,9,1,27,1
A2OG4QIW2BK2EV,1,9,2,27,1
A2OG4QIW2BK2EV,1,9,3,27,1
A2OG4QIW2BK2EV,1,9,4,27,1
A2OG4QIW2BK2EV,1,9,5,27,1
A2OG4QIW2BK2EV,1,9,6,27,1
A2OG4QIW2BK2EV,1,9,7,27,1
A2OG4QIW2BK2EV,1,9,8,27,1
A2OG4QIW2BK2EV,1,9,9,27,1
A2OG4QIW2BK2EV,1,9,10,27,1
A2OG4QIW2BK2EV,1,9,11,27,1
A2OG4QIW2BK2EV,1,9,12,27,1
A2OG4QIW2BK2EV,1,9,13,27,1
A2OG4QIW2BK2EV,1,9,14,27,1
A2OG4QIW2BK2EV,1,9,15,27,1
A27GZN1JOOIAUW,1,15,1,28,1
A27GZN1JOOIAUW,1,15,2,28,1
A27GZN1JOOIAUW,1,15,3,28,1
A27GZN1JOOIAUW,1,15,4,28,1
A27GZN1JOOIAUW,1,15,5,28,1
A27GZN1JOOIAUW,1,15,6,28,1
A27GZN1JOOIAUW,1,15,7,28,1
A27GZN1JOOIAUW,1,15,8,28,1
A27GZN1JOOIAUW,1,15,9,28,1
A27GZN1JOOIAUW,1,15,10,28,1
A27GZN1JOOIAUW,1,15,11,28,1
A27GZN1JOOIAUW,1,15,12,28,1
A27GZN1JOOIAUW,1,15,13,28,1
A27GZN1JOOIAUW,1,15,14,28,1
A27GZN1JOOIAUW,1,15,15,28,1
A2OG4QIW2BK2EV,1,12,1,29,1
A2OG4QIW2BK2EV,1,12,2,29,1
A2OG4QIW2BK2EV,1,12,3,29,1
A2OG4QIW2BK2EV,1,12,4,29,1
A2OG4QIW2BK2EV,1,12,5,29,1
A2OG4QIW2BK2EV,1,12,6,29,1
A2OG4QIW2BK2EV,1,12,7,29,1
A2OG4QIW2BK2EV,1,12,8,29,1
A2OG4QIW2BK2EV,1,12,9,29,1
A2OG4QIW2BK2EV,1,12,10,29,1
A2OG4QIW2BK2EV,1,12,11,29,1
A2OG4QIW2BK2EV,1,12,12,29,1
A2OG4QIW2BK2EV,1,12,13,29,1
A2OG4QIW2BK2EV,1,12,14,29,1
A2OG4QIW2BK2EV,1,12,15,29,1
A27GZN1JOOIAUW,1,2,1,30,1
A27GZN1JOOIAUW,1,2,2,30,1
A27GZN1JOOIAUW,1,2,3,30,1
A27GZN1JOOIAUW,1,2,4,30,1
A27GZN1JOOIAUW,1,2,5,30,1
A27GZN1JOOIAUW,1,2,6,30,1
A27GZN1JOOIAUW,1,2,7,30,1
A27GZN1JOOIAUW,1,2,8,30,1
A27GZN1JOOIAUW,1,2,9,30,1
A27GZN1JOOIAUW,1,2,10,30,1
A27GZN1JOOIAUW,1,2,11,30,1
A27GZN1JOOIAUW,1,2,12,30,1
A27GZN1JOOIAUW,1,2,13,30,1
A27GZN1JOOIAUW,1,2,14,30,2
A27GZN1JOOIAUW,1,2,15,30,2
A1J4AZL6MZ675U,1,15,1,31,6
A1J4AZL6MZ675U,1,15,2,31,2
A1J4AZL6MZ675U,1,15,3,31,4
A1J4AZL6MZ675U,1,15,4,31,11
A1J4AZL6MZ675U,1,15,5,31,8
A1J4AZL6MZ675U,1,15,6,31,5
A1J4AZL6MZ675U,1,15,7,31,12
A1J4AZL6MZ675U,1,15,8,31,7
A1J4AZL6MZ675U,1,15,9,31,13
A1J4AZL6MZ675U,1,15,10,31,8
A1J4AZL6MZ675U,1,15,11,31,1
A1J4AZL6MZ675U,1,15,12,31,10
A1J4AZL6MZ675U,1,15,13,31,1
A1J4AZL6MZ675U,1,15,14,31,3
A1J4AZL6MZ675U,1,15,15,31,9
A2OG4QIW2BK2EV,1,23,1,32,1
A2OG4QIW2BK2EV,1,23,2,32,1
A2OG4QIW2BK2EV,1,23,3,32,1
A2OG4QIW2BK2EV,1,23,4,32,1
A2OG4QIW2BK2EV,1,23,5,32,1
A2OG4QIW2BK2EV,1,23,6,32,1
A2OG4QIW2BK2EV,1,23,7,32,1
A2OG4QIW2BK2EV,1,23,8,32,1
A2OG4QIW2BK2EV,1,23,9,32,1
A2OG4QIW2BK2EV,1,23,10,32,1
A2OG4QIW2BK2EV,1,23,11,32,1
A2OG4QIW2BK2EV,1,23,12,32,1
A2OG4QIW2BK2EV,1,23,13,32,1
A2OG4QIW2BK2EV,1,23,14,32,1
A2OG4QIW2BK2EV,1,23,15,32,1
A3VOPY97R1SRJ4,1,18,1,33,1
A3VOPY97R1SRJ4,1,18,2,33,2
A3VOPY97R1SRJ4,1,18,3,33,2
A3VOPY97R1SRJ4,1,18,4,33,4
A3VOPY97R1SRJ4,1,18,5,33,4
A3VOPY97R1SRJ4,1,18,6,33,4
A3VOPY97R1SRJ4,1,18,7,33,6
A3VOPY97R1SRJ4,1,18,8,33,3
A3VOPY97R1SRJ4,1,18,9,33,3
A3VOPY97R1SRJ4,1,18,10,33,5
A3VOPY97R1SRJ4,1,18,11,33,5
A3VOPY97R1SRJ4,1,18,12,33,5
A3VOPY97R1SRJ4,1,18,13,33,6
A3VOPY97R1SRJ4,1,18,14,33,6
A3VOPY97R1SRJ4,1,18,15,33,2
A27GZN1JOOIAUW,1,4,1,34,2
A27GZN1JOOIAUW,1,4,2,34,2
A27GZN1JOOIAUW,1,4,3,34,2
A27GZN1JOOIAUW,1,4,4,34,2
A27GZN1JOOIAUW,1,4,5,34,2
A27GZN1JOOIAUW,1,4,6,34,2
A27GZN1JOOIAUW,1,4,7,34,2
A27GZN1JOOIAUW,1,4,8,34,3
A27GZN1JOOIAUW,1,4,9,34,3
A27GZN1JOOIAUW,1,4,10,34,1
A27GZN1JOOIAUW,1,4,11,34,1
A27GZN1JOOIAUW,1,4,12,34,1
A27GZN1JOOIAUW,1,4,13,34,1
A27GZN1JOOIAUW,1,4,14,34,1
A27GZN1JOOIAUW,1,4,15,34,1
A2OG4QIW2BK2EV,1,11,1,35,1
A2OG4QIW2BK2EV,1,11,2,35,1
A2OG4QIW2BK2EV,1,11,3,35,1
A2OG4QIW2BK2EV,1,11,4,35,1
A2OG4QIW2BK2EV,1,11,5,35,1
A2OG4QIW2BK2EV,1,11,6,35,1
A2OG4QIW2BK2EV,1,11,7,35,1
A2OG4QIW2BK2EV,1,11,8,35,1
A2OG4QIW2BK2EV,1,11,9,35,1
A2OG4QIW2BK2EV,1,11,10,35,1
A2OG4QIW2BK2EV,1,11,11,35,1
A2OG4QIW2BK2EV,1,11,12,35,1
A2OG4QIW2BK2EV,1,11,13,35,1
A2OG4QIW2BK2EV,1,11,14,35,1
A2OG4QIW2BK2EV,1,11,15,35,1
A27GZN1JOOIAUW,1,0,1,36,1
A27GZN1JOOIAUW,1,0,2,36,1
A27GZN1JOOIAUW,1,0,3,36,1
A27GZN1JOOIAUW,1,0,4,36,1
A27GZN1JOOIAUW,1,0,5,36,1
A27GZN1JOOIAUW,1,0,6,36,3
A27GZN1JOOIAUW,1,0,7,36,3
A27GZN1JOOIAUW,1,0,8,36,3
A27GZN1JOOIAUW,1,0,9,36,3
A27GZN1JOOIAUW,1,0,10,36,3
A27GZN1JOOIAUW,1,0,11,36,2
A27GZN1JOOIAUW,1,0,12,36,2
A27GZN1JOOIAUW,1,0,13,36,2
A27GZN1JOOIAUW,1,0,14,36,2
A27GZN1JOOIAUW,1,0,15,36,2
A3VOPY97R1SRJ4,1,11,1,37,1
A3VOPY97R1SRJ4,1,11,2,37,1
A3VOPY97R1SRJ4,1,11,3,37,6
A3VOPY97R1SRJ4,1,11,4,37,6
A3VOPY97R1SRJ4,1,11,5,37,5
A3VOPY97R1SRJ4,1,11,6,37,5
A3VOPY97R1SRJ4,1,11,7,37,2
A3VOPY97R1SRJ4,1,11,8,37,4
A3VOPY97R1SRJ4,1,11,9,37,4
A3VOPY97R1SRJ4,1,11,10,37,4
A3VOPY97R1SRJ4,1,11,11,37,3
A3VOPY97R1SRJ4,1,11,12,37,2
A3VOPY97R1SRJ4,1,11,13,37,3
A3VOPY97R1SRJ4,1,11,14,37,3
A3VOPY97R1SRJ4,1,11,15,37,2
A2OG4QIW2BK2EV,1,4,1,38,1
A2OG4QIW2BK2EV,1,4,2,38,1
A2OG4QIW2BK2EV,1,4,3,38,1
A2OG4QIW2BK2EV,1,4,4,38,1
A2OG4QIW2BK2EV,1,4,5,38,1
A2OG4QIW2BK2EV,1,4,6,38,1
A2OG4QIW2BK2EV,1,4,7,38,1
A2OG4QIW2BK2EV,1,4,8,38,1
A2OG4QIW2BK2EV,1,4,9,38,1
A2OG4QIW2BK2EV,1,4,10,38,1
A2OG4QIW2BK2EV,1,4,11,38,1
A2OG4QIW2BK2EV,1,4,12,38,1
A2OG4QIW2BK2EV,1,4,13,38,1
A2OG4QIW2BK2EV,1,4,14,38,1
A2OG4QIW2BK2EV,1,4,15,38,1
A27GZN1JOOIAUW,1,7,1,39,1
A27GZN1JOOIAUW,1,7,2,39,1
A27GZN1JOOIAUW,1,7,3,39,1
