disp,chain,iter,value
1,8,5,5.87224357507224
1,8,6,6.59142515607186
1,8,7,6.20696083283137
1,8,8,6.14449158336301
1,8,9,6.17358311932133
1,8,10,6.97458178429365
1,8,11,5.80548429880012
1,8,12,6.31019658939293
1,8,13,5.90307143906951
1,8,14,5.94280027595884
1,8,15,5.94514552823844
1,8,16,6.06517403661894
1,8,17,5.85587433916589
1,8,18,6.07897076419101
1,8,19,5.78952570828769
1,8,20,6.01817181894432
1,9,1,5.9954079687898
1,9,2,6.28389779786477
1,9,3,5.80828023415316
1,9,4,6.19243415908902
1,9,5,6.31979981189404
1,9,6,6.39768961219031
1,9,7,6.16287499396252
1,9,8,6.13189260987667
1,9,9,6.21727982806687
1,9,10,6.26183321630421
1,9,11,6.13511982309397
1,9,12,5.85923066815848
1,9,13,5.97318104840427
1,9,14,6.4052253931304
1,9,15,6.10963504941166
1,9,16,5.78937326225263
1,9,17,5.91541311258552
1,9,18,6.19090108176279
1,9,19,6.39405604723345
1,9,20,6.06438565286266
1,10,1,6.15683479879348
1,10,2,6.17902943466988
1,10,3,6.254570514317
1,10,4,6.07014038186776
1,10,5,6.12255738283598
1,10,6,6.18827014565887
1,10,7,6.09785988231555
1,10,8,5.86231813306567
1,10,9,5.74539236332763
1,10,10,5.9961196286345
1,10,11,5.84884637606487
1,10,12,5.97194429311889
1,10,13,5.75011889480087
1,10,14,5.84633755455296
1,10,15,5.84422554137165
1,10,16,5.81439633007272
1,10,17,5.63175735276184
1,10,18,5.92848720980392
1,10,19,5.40756087772057
1,10,20,5.43289179306761
2,1,1,5.92198074870247
2,1,2,5.69146850784946
2,1,3,5.15378715205943
2,1,4,5.21687762677572
2,1,5,5.26928317774315
2,1,6,5.13787933748239
2,1,7,5.4946641164649
2,1,8,5.37639454105173
2,1,9,5.23902060981832
2,1,10,5.25913062865106
2,1,11,5.51062176335835
2,1,12,5.56940849717629
2,1,13,5.58393161891074
2,1,14,5.41167139981777
2,1,15,5.14843394827073
2,1,16,5.91624604175687
2,1,17,5.30256420885647
2,1,18,5.5256110791604
2,1,19,5.69858261887391
2,1,20,5.72538549702776
2,2,1,5.7820288764948
2,2,2,6.02407767146796
2,2,3,5.9364361163633
2,2,4,5.74129190727849
2,2,5,5.84640378620634
2,2,6,5.51935275246798
2,2,7,5.88173966459891
2,2,8,5.85303431122678
2,2,9,5.51706954224121
2,2,10,5.98748771520061
2,2,11,5.71401690292593
2,2,12,6.04906940382852
2,2,13,6.13941543618177
2,2,14,5.96993595308127
2,2,15,6.48216817813179
2,2,16,6.03825089156597
2,2,17,6.36994644565458
2,2,18,5.94523917666636
2,2,19,5.97339773382425
2,2,20,5.94731417998056
2,3,1,6.13245228803615
2,3,2,5.91172815179212
2,3,3,5.70067998111829
2,3,4,6.03324996567107
2,3,5,5.89209603525588
2,3,6,5.85297245065598
2,3,7,6.01781533649785
2,3,8,5.74789356634181
2,3,9,6.03426658855438
2,3,10,5.84280298271717
2,3,11,5.97534425074703
2,3,12,6.268628659684
2,3,13,5.91108442523884
2,3,14,6.81940798397543
2,3,15,6.37000772452476
2,3,16,6.17912739512904
2,3,17,6.37848175130248
2,3,18,6.34702884797683
2,3,19,6.5725567467941
2,3,20,6.07456705773315
2,4,1,5.89960880896724
2,4,2,6.04489688860441
2,4,3,5.93453032863648
2,4,4,5.81671888570893
2,4,5,6.01453289886033
2,4,6,6.03078777362958
2,4,7,5.99341413678424
2,4,8,6.42456942033789
2,4,9,5.64034984564876
2,4,10,6.22829527063819
2,4,11,5.78826734498862
2,4,12,5.85065026823593
2,4,13,6.03846587367115
2,4,14,5.48865758802596
2,4,15,5.52927878985941
2,4,16,5.62753993058373
2,4,17,5.30997650569467
2,4,18,5.43590984984099
2,4,19,5.42853828237792
2,4,20,5.74217285241531
2,5,1,5.81369194237094
2,5,2,5.42733536458049
2,5,3,5.71196804014154
2,5,4,5.68294396079552
2,5,5,6.05660005700511
2,5,6,6.1289451563579
2,5,7,5.69017390836332
2,5,8,5.9108384068813
2,5,9,6.03858112921152
2,5,10,5.82488735564769
2,5,11,5.90645453309013
2,5,12,5.95618078553309
2,5,13,5.9424540200343
2,5,14,5.6767665713748
2,5,15,6.01608234620062
2,5,16,5.65287329338583
2,5,17,6.08299667870831
2,5,18,6.06092934777667
2,5,19,6.25736778821329
2,5,20,6.21202708568435
2,6,1,5.75358061516535
2,6,2,6.39890688590536
2,6,3,5.84531588845739
2,6,4,6.23318778784863
2,6,5,6.02958867568772
2,6,6,5.74903506412663
2,6,7,6.14816179699032
2,6,8,5.68296892555592
2,6,9,5.72258088690095
2,6,10,6.39741935188241
2,6,11,5.41509670741143
2,6,12,6.07583708429907
2,6,13,6.08033558762611
2,6,14,6.22703047627242
2,6,15,6.39776066926464
2,6,16,5.84970782180283
2,6,17,6.09637509770488
2,6,18,5.8106577663114
2,6,19,5.93410224798192
2,6,20,5.94304168574262
2,7,1,6.03464913971733
2,7,2,5.87933913094001
2,7,3,5.68831276198813
2,7,4,5.66291499176591
2,7,5,5.36299124425147
2,7,6,5.82294076927107
2,7,7,5.69824832164737
2,7,8,5.88500536858693
2,7,9,6.40332392575876
2,7,10,6.21953273495248
2,7,11,5.8479853042574
2,7,12,5.67676864920264
2,7,13,5.48725195270047
2,7,14,5.63988109587842
2,7,15,5.85656623506598
2,7,16,5.8363003599457
2,7,17,6.14543751392607
2,7,18,5.87141302333143
2,7,19,6.04404764952589
2,7,20,5.84679943624536
2,8,1,6.0803922829535
2,8,2,6.02147155303092
2,8,3,5.96716590981243
2,8,4,5.60942681822224
2,8,5,5.79503975986028
2,8,6,6.0498936901806
2,8,7,5.91745296597959
2,8,8,5.80628307195649
2,8,9,5.63688380601829
2,8,10,5.46448776256605
2,8,11,5.76795021915818
2,8,12,5.65053001319306
2,8,13,5.42359577031704
2,8,14,5.7030657016014
2,8,15,5.8475717179857
2,8,16,5.67548006910331
2,8,17,5.88442351814724
2,8,18,6.15098443923732
2,8,19,6.08015907085625
2,8,20,6.08562635488382
2,9,1,6.15308149495819
2,9,2,5.96580380206076
2,9,3,5.99580437680379
2,9,4,5.89323451168527
2,9,5,6.21439554547545
2,9,6,5.47585884593755
2,9,7,5.83705015632188
2,9,8,5.66912194705132
2,9,9,5.50174540741915
2,9,10,5.38013796607508
2,9,11,5.61638396835279
2,9,12,5.59940125527966
2,9,13,5.83883044710609
2,9,14,5.51561723639148
2,9,15,5.37306224124683
2,9,16,5.56042036993951
2,9,17,5.30815541985723
2,9,18,5.62572667755807
2,9,19,5.66307862779097
2,9,20,5.53937479861859
2,10,1,5.61732361100899
2,10,2,5.54666443708525
2,10,3,5.75277557263749
2,10,4,5.506135791247
2,10,5,5.69996156252188
2,10,6,5.6326926665454
2,10,7,5.63988396960179
2,10,8,5.56435155833575
2,10,9,5.34665083767365
2,10,10,5.18381284398674
2,10,11,5.16449990618236
2,10,12,5.21390023928505
2,10,13,5.54006229702209
2,10,14,4.93273276874193
2,10,15,4.75270023439725
2,10,16,5.1100563803925
2,10,17,5.31844182097515
2,10,18,5.05764168226752
2,10,19,4.99553530361497
2,10,20,5.00357969402647
3,1,1,6.12034109212385
3,1,2,5.45077057301834
3,1,3,5.99488248636543
3,1,4,5.79151410159907
3,1,5,5.96327710128496
3,1,6,6.39923881312018
3,1,7,6.24310754723524
3,1,8,5.77690423310303
3,1,9,5.44035521748626
3,1,10,5.79003097178973
3,1,11,5.53195040414251
3,1,12,5.98734527208296
3,1,13,5.74636502906711
3,1,14,5.45605639959656
3,1,15,5.67228410322759
3,1,16,5.76919295220953
3,1,17,5.91585251826592
3,1,18,6.00891337508735
3,1,19,6.33517865184878
3,1,20,6.25964840823231
3,2,1,6.0651577860406
3,2,2,5.74478496979051
3,2,3,6.28855451342328
3,2,4,5.98447544928635
3,2,5,6.18725960458411
3,2,6,5.85928972876844
3,2,7,5.72392552244898
3,2,8,5.69211481693432
3,2,9,5.7942486936162
3,2,10,5.74752431262277
3,2,11,6.07769029320864
3,2,12,5.76803146554516
3,2,13,5.733874560234
3,2,14,5.35700938317289
3,2,15,5.15385170206692
3,2,16,5.5580863680716
3,2,17,5.45634270079946
3,2,18,5.71867137471852
3,2,19,5.84579397958172
3,2,20,6.17141186514636
3,3,1,5.88781403072099
3,3,2,5.65637559913869
3,3,3,5.95000565703736
3,3,4,5.88827117442744
3,3,5,5.75550528745648
3,3,6,5.9847617430133
3,3,7,6.15755215723706
3,3,8,6.46121987719806
3,3,9,5.90574644965758
3,3,10,6.14936850070501
3,3,11,6.17300925992591
3,3,12,6.11969212502759
3,3,13,6.06167707423407
3,3,14,6.49720793599091
3,3,15,6.3894953836865
3,3,16,6.24562633834049
3,3,17,6.11527876110454
3,3,18,6.59298034975375
3,3,19,6.27508163142789
3,3,20,5.92186233957903
3,4,1,5.87056664665987
3,4,2,5.81552345694206
3,4,3,5.51254299187452
3,4,4,5.41778204418134
3,4,5,5.42096417603339
3,4,6,5.46548897790694
3,4,7,5.65884353521627
3,4,8,5.24317361801991
3,4,9,6.17014629448907
3,4,10,5.42518294020649
3,4,11,5.36883411956385
3,4,12,5.46434190782699
3,4,13,5.34167661616996
3,4,14,5.47173416064788
3,4,15,5.44331809827568
3,4,16,5.09232962658085
3,4,17,5.41846623474614
3,4,18,5.34530660280292
3,4,19,5.35999236802496
3,4,20,5.42639860483195
3,5,1,5.76844096010003
3,5,2,5.8246760372867
3,5,3,5.99846301609083
3,5,4,5.3659806960186
3,5,5,5.60944054487772
3,5,6,5.40156886839012
3,5,7,5.61098273711677
3,5,8,5.21348752348339
3,5,9,4.95716049994475
3,5,10,4.97233250667773
3,5,11,5.18225410681282
3,5,12,5.35732449642699
3,5,13,5.69108254156362
3,5,14,5.29197602803576
3,5,15,5.52691087069857
3,5,16,6.09087840920479
3,5,17,5.92075548489848
3,5,18,5.63383889922445
3,5,19,5.43536036322365
3,5,20,5.59158031372603
3,6,1,5.89461359649153
3,6,2,5.96969005178529
3,6,3,5.81487531141437
3,6,4,5.55415425388288
3,6,5,5.38942899348086
3,6,6,5.87630726406137
3,6,7,5.6419388216228
3,6,8,5.53309352781717
3,6,9,5.84123279012223
3,6,10,5.41714616034081
3,6,11,5.76457220324997
3,6,12,5.64750835460655
3,6,13,5.61583008073527
3,6,14,5.77508687689121
3,6,15,5.70349763185945
3,6,16,5.76896646694778
3,6,17,5.92425729816018
3,6,18,5.89542448072603
3,6,19,5.90851744762506
3,6,20,5.90863854537183
3,7,1,6.13838997471102
3,7,2,5.90748450282807
3,7,3,6.33637908645015
3,7,4,6.08253571848322
3,7,5,5.98932886600807
3,7,6,6.81767155556964
3,7,7,6.51708039776065
3,7,8,6.64311233122896
3,7,9,5.95545507092271
3,7,10,5.86353930630913
3,7,11,6.06798440363553
3,7,12,6.0252901566841
3,7,13,6.16489315402679
3,7,14,6.29621170850546
3,7,15,6.17081374251095
3,7,16,6.02867481856616
3,7,17,6.24213690262224
3,7,18,6.48640741341812
3,7,19,6.2623272372821
3,7,20,5.83926586476399
3,8,1,5.66818622099458
3,8,2,6.04367047744833
3,8,3,5.54872106337999
3,8,4,5.21035854666185
3,8,5,5.27771928143532
3,8,6,5.44066966885521
3,8,7,5.77165983221101
3,8,8,5.60197822270177
3,8,9,5.50293460945826
3,8,10,5.93734706219831
3,8,11,6.00638250738801
3,8,12,6.08796652115271
3,8,13,6.05845433213512
3,8,14,5.71121595073033
3,8,15,5.74152078455191
3,8,16,5.99730818018976
3,8,17,5.82682669363234
3,8,18,5.8282634277734
3,8,19,6.17712031189279
3,8,20,5.96121074774708
3,9,1,5.95950932855509
3,9,2,5.91174746611444
3,9,3,5.96230476654359
3,9,4,5.86005078341834
3,9,5,5.86048363548944
3,9,6,5.86559872757744
3,9,7,5.57328935258317
3,9,8,5.99370312274076
3,9,9,5.84499649555012
3,9,10,5.80253439719954
3,9,11,5.95814246087903
3,9,12,5.88278563429816
3,9,13,6.07993168338792
3,9,14,5.88622565163714
3,9,15,5.76982672436504
3,9,16,6.16062780301462
3,9,17,5.76691137444645
3,9,18,6.12684360692144
3,9,19,5.86490196117735
3,9,20,5.63253896442067
3,10,1,6.18962262641685
3,10,2,5.90235072149031
3,10,3,5.85807759361958
3,10,4,6.02510937313778
3,10,5,5.4905838810649
3,10,6,5.69108934755759
3,10,7,6.06529915517825
3,10,8,5.75163127749832
3,10,9,5.75238254714307
3,10,10,5.80769968677009
3,10,11,5.97758476104004
3,10,12,5.60907486077086
3,10,13,5.81237698517724
3,10,14,5.41707182720083
3,10,15,5.16843149115912
3,10,16,4.93989386485982
3,10,17,5.54189873002691
3,10,18,5.16660288299618
3,10,19,5.22323400901993
3,10,20,5.25126102322678
4,1,1,6.37309033765365
4,1,2,6.08845056301087
4,1,3,5.97255832934582
4,1,4,6.16677718210542
4,1,5,5.81455562146291
4,1,6,5.75153169345595
4,1,7,6.03872641309592
4,1,8,5.75845271299326
4,1,9,5.56123572310505
4,1,10,5.69794906970149
4,1,11,5.85320870011594
4,1,12,5.81102534285089
4,1,13,5.9474771322685
4,1,14,6.4299772990316
4,1,15,6.06296486777875
4,1,16,6.19243868198347
4,1,17,6.01886845423826
4,1,18,6.18531812867699
4,1,19,6.126977169865
4,1,20,5.71851113568384
4,2,1,6.39589867397374
4,2,2,5.8647238350014
4,2,3,5.96351610926662
4,2,4,5.91187660316634
4,2,5,5.93612138140874
4,2,6,6.00658146855951
4,2,7,5.88774927122813
4,2,8,5.97809059592897
4,2,9,6.04766498864529
4,2,10,5.85132673450405
4,2,11,5.84746059497451
4,2,12,5.827931248486
4,2,13,5.7218577641672
4,2,14,5.8376056109605
4,2,15,5.9334485585038
4,2,16,6.08470871621592
4,2,17,6.25973955810358
4,2,18,5.7023356575774
4,2,19,6.04467095236044
4,2,20,5.75184286345862
4,3,1,6.23968105064154
4,3,2,6.16605266960409
4,3,3,6.27091585200443
4,3,4,6.10142648229323
4,3,5,6.33461768196649
4,3,6,5.88867449870977
4,3,7,6.19731107869869
4,3,8,6.20303362589453
4,3,9,6.44516787824187
4,3,10,6.17408645019423
4,3,11,5.91728965561411
4,3,12,5.90349767041087
4,3,13,5.92852940666779
4,3,14,5.96111503257783
4,3,15,5.80987055532553
4,3,16,6.1236213530777
4,3,17,6.39029041400238
4,3,18,6.098628735124
4,3,19,6.52930368519008
4,3,20,5.98070602835867
4,4,1,6.19450309782183
4,4,2,6.05738331597963
4,4,3,6.25440158272566
4,4,4,6.36927036161864
4,4,5,6.24213449372119
4,4,6,6.2728867253934
4,4,7,6.1056671176963
4,4,8,6.72382270563027
4,4,9,6.32923386718668
4,4,10,6.15955817094438
4,4,11,6.11956988749306
4,4,12,6.18030199940777
4,4,13,6.27905073567557
4,4,14,6.01558136673816
4,4,15,6.33152717713881
4,4,16,6.10378735540265
4,4,17,6.21866227730441
4,4,18,6.03392555551539
4,4,19,6.14333314737609
4,4,20,6.50411948102067
4,5,1,5.91292461699452
4,5,2,6.5193057684899
4,5,3,5.64955569430853
4,5,4,5.7975773777914
4,5,5,5.79823668265993
4,5,6,5.91253709065329
4,5,7,6.23623829720225
4,5,8,6.11596544796664
4,5,9,6.12235846635428
4,5,10,6.24769247946122
4,5,11,5.82596471497922
4,5,12,6.17215933269105
4,5,13,6.02606914688642
4,5,14,5.92844409706978
4,5,15,6.14307688484186
4,5,16,6.20797732381899
4,5,17,6.13506654751569
4,5,18,5.96640244016868
4,5,19,6.53130448097979
4,5,20,5.94802072809596
4,6,1,6.28419408840697
4,6,2,6.46216512099958
4,6,3,5.73307132687547
4,6,4,5.97235031288634
4,6,5,6.24870202150067
4,6,6,5.6685104464849
4,6,7,5.64710554290036
4,6,8,5.88373556640965
4,6,9,5.69153585611387
4,6,10,5.44349509712774
4,6,11,5.63021382403336
4,6,12,5.48546666232277
4,6,13,5.67345559851512
4,6,14,5.5842912407251
4,6,15,5.70306379193637
4,6,16,5.8344178432519
4,6,17,6.18377090417834
4,6,18,5.97421909544735
4,6,19,6.37278912095507
4,6,20,5.98434398243547
4,7,1,6.25107452681812
4,7,2,5.84038081127346
4,7,3,5.81092741979906
4,7,4,5.76545066606018
4,7,5,6.17089559673154
4,7,6,5.8510108310845
4,7,7,6.09845751571458
4,7,8,5.95550665330106
4,7,9,5.84909403085976
4,7,10,5.88997313114228
4,7,11,6.20469636445217
4,7,12,6.08778914305412
4,7,13,5.89643358708592
4,7,14,6.06170460958427
4,7,15,6.07008197271748
4,7,16,6.14653387146604
4,7,17,5.8846364276302
4,7,18,5.87400094690663
4,7,19,5.83360879879968
4,7,20,5.70848474338411
4,8,1,5.89222873847933
4,8,2,5.93795204856485
4,8,3,6.06937589925225
4,8,4,5.91558668047637
4,8,5,6.28379208216374
4,8,6,6.14797195336732
4,8,7,5.80242823051537
4,8,8,6.01206742499874
4,8,9,5.96805936885329
4,8,10,5.62658872023937
4,8,11,5.80097096415979
4,8,12,5.99756130616819
4,8,13,6.04112947781182
4,8,14,6.10479964958132
4,8,15,5.94516819456835
4,8,16,5.8464806983281
4,8,17,6.06005590832765
4,8,18,6.05464929246619
4,8,19,6.2446285200399
4,8,20,5.92001665436305
4,9,1,6.13788473435743
4,9,2,6.50743117647562
4,9,3,6.60052219641611
4,9,4,7.2545436835419
4,9,5,6.20029923961045
4,9,6,6.44468382617529
4,9,7,5.91615662836171
4,9,8,5.90818224048207
4,9,9,6.01160879459222
4,9,10,6.02703597476471
4,9,11,5.92156765437685
4,9,12,5.77116930431052
4,9,13,5.80267298580335
4,9,14,6.14281840104872
4,9,15,6.11772095790974
4,9,16,5.76148149730068
4,9,17,5.70210140673269
4,9,18,5.6176635721143
4,9,19,5.40679475091745
4,9,20,5.54003732972429
4,10,1,6.27155322719235
4,10,2,5.96240509394086
4,10,3,6.01578215766796
4,10,4,6.70704088498448
4,10,5,5.95994431255615
4,10,6,6.12330682216739
4,10,7,6.06577368106579
4,10,8,5.95882616153542
4,10,9,6.00303153996454
4,10,10,6.03130378689063
4,10,11,5.8533037057028
4,10,12,6.21293850714166
4,10,13,6.12064714744143
4,10,14,6.14761928385052
4,10,15,6.37385690919539
4,10,16,6.00074866769469
4,10,17,5.86382527679993
4,10,18,5.74831778892127
4,10,19,6.23774067189166
4,10,20,6.19489545790336
5,1,1,6.34986086749282
5,1,2,6.36560650636605
5,1,3,6.42690155750512
5,1,4,6.44301686385053
5,1,5,6.39811237070028
5,1,6,6.19777594164755
5,1,7,6.05622406521028
5,1,8,6.00413495611942
5,1,9,6.22009421018951
5,1,10,5.94426578007336
5,1,11,6.03274913760582
5,1,12,6.29471335853365
5,1,13,6.8683424593884
5,1,14,5.76277159198894
5,1,15,5.86764074801929
5,1,16,5.85441538605631
5,1,17,6.15156112971542
5,1,18,6.00306574973799
5,1,19,6.40926662013655
5,1,20,5.66541064332024
5,2,1,6.38695329497637
5,2,2,6.33339860420716
5,2,3,6.22938153224655
5,2,4,6.36593338934179
5,2,5,6.13835697558811
5,2,6,6.3369816499582
5,2,7,5.78283693896232
5,2,8,5.95771811851208
5,2,9,5.87061221148639
5,2,10,5.46642116485537
5,2,11,5.80003688445048
5,2,12,6.07311637811502
5,2,13,5.61135103483979
5,2,14,5.79815188540064
5,2,15,5.82164436017234
5,2,16,6.10571195842064
5,2,17,5.62798021801568
5,2,18,5.63043911823846
5,2,19,5.74590920582466
5,2,20,5.56365757302473
5,3,1,6.11575288704242
5,3,2,6.15480023256609
5,3,3,6.24370879682359
5,3,4,6.13005718518912
5,3,5,6.30311939130379
5,3,6,6.20161952118065
5,3,7,5.99092547608608
5,3,8,6.16552113318164
5,3,9,6.02877418755137
5,3,10,5.76461990544847
5,3,11,5.92929462909599
5,3,12,6.10301949916334
5,3,13,5.6995982572584
5,3,14,5.56019438509413
5,3,15,5.75432519115677
5,3,16,5.57712270124016
5,3,17,5.87590706592875
5,3,18,5.97166708011244
5,3,19,5.87066718913646
5,3,20,5.9320884340795
5,4,1,6.00618465782837
5,4,2,6.15969068127444
5,4,3,6.38900022835745
5,4,4,5.88473259111255
5,4,5,5.91660111262541
5,4,6,5.92800221101956
5,4,7,5.98054003214319
5,4,8,5.83215258304013
5,4,9,5.54709557434641
5,4,10,6.01895656488379
5,4,11,6.12809679808756
5,4,12,5.83103519561501
5,4,13,6.1104182270837
5,4,14,6.14540027469417
5,4,15,5.50759833035973
5,4,16,5.76071291060834
5,4,17,5.72723497757834
5,4,18,5.66187201312811
5,4,19,5.96739070914368
5,4,20,5.74648260426404
5,5,1,6.07971663483778
5,5,2,6.30225950130259
5,5,3,6.08142930063453
5,5,4,5.82867550700656
5,5,5,5.87970916178462
5,5,6,5.80780227794815
5,5,7,6.09404634339032
5,5,8,5.91502777136335
5,5,9,6.27149811190104
5,5,10,6.47245248986911
5,5,11,6.01579293337171
5,5,12,6.28199296065606
5,5,13,5.81677135283411
5,5,14,5.81438116041303
5,5,15,5.96166713498338
5,5,16,6.04120545015625
5,5,17,5.75565600097507
5,5,18,5.98898031069281
5,5,19,5.89405245250345
5,5,20,6.14652378787146
5,6,1,6.24455959020085
5,6,2,6.37669322845086
5,6,3,6.23761986886566
5,6,4,6.21004239190913
5,6,5,5.85411656691818
5,6,6,6.20905341912111
5,6,7,5.91449168400363
5,6,8,6.26735562421258
5,6,9,6.04863280050806
5,6,10,6.4968461093372
5,6,11,6.33246376162239
5,6,12,6.03358176959028
5,6,13,5.71532968582971
5,6,14,5.81068269830439
5,6,15,6.28839493238008
5,6,16,5.99298304424492
5,6,17,5.73965257237622
5,6,18,5.63134915451001
5,6,19,6.5332894750236
5,6,20,5.76748240753869
5,7,1,6.45913455523591
5,7,2,6.64032295580583
5,7,3,6.2187919293047
5,7,4,6.28755083212732
5,7,5,6.32371735978589
5,7,6,6.25888817116433
5,7,7,6.23930550705669
5,7,8,6.05353307225638
5,7,9,5.85741994549771
5,7,10,5.76271138594382
5,7,11,6.1369043306881
5,7,12,6.24393566328625
5,7,13,5.91020066640651
5,7,14,5.99043022767275
5,7,15,5.87609039805578
5,7,16,5.89508098618852
5,7,17,5.73187219353521
5,7,18,5.96016969740754
5,7,19,5.77476111874396
5,7,20,5.80317424980176
5,8,1,6.56609577799626
5,8,2,6.34082267727606
5,8,3,6.57647185848085
5,8,4,6.95361004359804
5,8,5,5.96641388173885
5,8,6,6.43284298978853
5,8,7,6.3367117641155
5,8,8,6.37383988173489
5,8,9,5.92101267471566
5,8,10,5.81683123758178
5,8,11,5.75162526766879
5,8,12,5.42921429531215
5,8,13,6.01540402321338
5,8,14,5.79805748741045
5,8,15,6.00179892249094
5,8,16,5.83952110383105
5,8,17,5.88415492819169
5,8,18,6.01664107406564
5,8,19,5.92190842262141
5,8,20,6.14704637473892
5,9,1,6.57087183617265
5,9,2,6.36007104699299
5,9,3,6.60634901143152
5,9,4,7.16488517112349
5,9,5,6.34925851407957
5,9,6,6.19745790975737
5,9,7,5.75995007619487
5,9,8,6.11092364619048
5,9,9,5.9724047347807
5,9,10,6.1922322694733
5,9,11,6.00822780359744
5,9,12,5.92530112367149
5,9,13,6.72931595312632
5,9,14,6.12566563896981
5,9,15,6.24009239263172
5,9,16,6.20593652020843
5,9,17,5.93731484432457
5,9,18,5.73083455475153
5,9,19,6.12856934068308
5,9,20,5.54366199230754
5,10,1,6.72987329437688
5,10,2,5.75999441436571
5,10,3,6.06591529616279
5,10,4,6.01171071258893
5,10,5,6.30728548194619
5,10,6,6.02756318554896
5,10,7,5.78135993823816
5,10,8,5.71762780043763
5,10,9,5.74671089711079
5,10,10,5.75271324501099
5,10,11,5.67977105742357
5,10,12,5.18636171818094
5,10,13,5.11873935523689
5,10,14,5.14245911765386
5,10,15,5.12187868395581
5,10,16,4.92664606241468
5,10,17,4.8969795979813
5,10,18,5.07474250085419
